"","lengthlist","samplelist","sample_trimmed","cluster"
"6120",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6121",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6122",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6123",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6124",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6125",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6126",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6127",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6128",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6129",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6130",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6131",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6132",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6133",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6134",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6135",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6136",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6137",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6138",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6139",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6140",174,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6141",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6142",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6143",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6144",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6145",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6146",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6147",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6148",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6149",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6150",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6151",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6152",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6153",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6154",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6155",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6156",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6157",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6158",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6159",175,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6160",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6161",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6162",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6163",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6164",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6165",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6166",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6167",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6168",176,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6169",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6170",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6171",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6172",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6173",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6174",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6175",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6176",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6177",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6178",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6179",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6180",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6181",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6182",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6183",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6184",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6185",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6186",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6187",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6188",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6189",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6190",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6191",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6192",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6193",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6194",177,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6195",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6196",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6197",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6198",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6199",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6200",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6201",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6202",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6203",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6204",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6205",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6206",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6207",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6208",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6209",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6210",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6211",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6212",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6213",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6214",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6215",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6216",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6217",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6218",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6219",178,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6220",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6221",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6222",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6223",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6224",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6225",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6226",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6227",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6228",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6229",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6230",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6231",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6232",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6233",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6234",179,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6235",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6236",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6237",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6238",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6239",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6240",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6241",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6242",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6243",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6244",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6245",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6246",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6247",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6248",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6249",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6250",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6251",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6252",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6253",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6254",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6255",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6256",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6257",180,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6258",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6259",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6260",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6261",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6262",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6263",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6264",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6265",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6266",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6267",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6268",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6269",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6270",181,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6271",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6272",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6273",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6274",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6275",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6276",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6277",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6278",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6279",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6280",182,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6281",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6282",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6283",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6284",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6285",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6286",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6287",183,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6288",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6289",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6290",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6291",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6292",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6293",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6294",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6295",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6296",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6297",184,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6298",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6299",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6300",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6301",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6302",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6303",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6304",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6305",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6306",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6307",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6308",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6309",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6310",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6311",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6312",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6313",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6314",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6315",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6316",185,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6317",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6318",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6319",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6320",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6321",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6322",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6323",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6324",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6325",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6326",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6327",186,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6328",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6329",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6330",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6331",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6332",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6333",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6334",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6335",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6336",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6337",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6338",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6339",187,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6340",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6341",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6342",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6343",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6344",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6345",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6346",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6347",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6348",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6349",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6350",188,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6351",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6352",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6353",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6354",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6355",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6356",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6357",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6358",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6359",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6360",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6361",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6362",189,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6363",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6364",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6365",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6366",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6367",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6368",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6369",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6370",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6371",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6372",190,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6373",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6374",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6375",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6376",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6377",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6378",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6379",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6380",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6381",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6382",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6383",191,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6384",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6385",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6386",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6387",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6388",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6389",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6390",192,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6391",193,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6392",193,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6393",193,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
"6394",193,"9P01_A01_CFFv1_NB0021_host_filtered.fastq","9P01","High cluster"
