"","sample","read_id","isize"
"3547","CMV","NB502000:222:HTNM7BGX9:4:13407:23611:14354 .1",240
"3549","CMV","NB502000:222:HTNM7BGX9:4:13407:8466:17115 .1",137
"3551","CMV","NB502000:222:HTNM7BGX9:4:13408:8101:3473 .1",163
"3553","CMV","NB502000:222:HTNM7BGX9:4:13408:14616:4120 .1",68
"3555","CMV","NB502000:222:HTNM7BGX9:4:13408:20016:8708 .1",136
"3557","CMV","NB502000:222:HTNM7BGX9:4:13408:4588:11579 .1",53
"3559","CMV","NB502000:222:HTNM7BGX9:4:13408:21701:17376 .1",112
"3561","CMV","NB502000:222:HTNM7BGX9:4:13410:20431:11873 .1",150
"3563","CMV","NB502000:222:HTNM7BGX9:4:13411:22416:2566 .1",186
"3565","CMV","NB502000:222:HTNM7BGX9:4:13411:24362:8841 .1",339
"3567","CMV","NB502000:222:HTNM7BGX9:4:13412:16032:14294 .1",124
"3569","CMV","NB502000:222:HTNM7BGX9:4:13412:16720:14701 .1",72
"3571","CMV","NB502000:222:HTNM7BGX9:4:13501:24445:1994 .1",132
"3573","CMV","NB502000:222:HTNM7BGX9:4:13501:1622:4816 .1",110
"3575","CMV","NB502000:222:HTNM7BGX9:4:13503:18979:3560 .1",106
"3577","CMV","NB502000:222:HTNM7BGX9:4:13503:1788:4590 .1",162
"3579","CMV","NB502000:222:HTNM7BGX9:4:13503:13602:16891 .1",167
"3581","CMV","NB502000:222:HTNM7BGX9:4:13504:14635:10491 .1",422
"3583","CMV","NB502000:222:HTNM7BGX9:4:13504:10057:13268 .1",178
"3585","CMV","NB502000:222:HTNM7BGX9:4:13505:9778:3262 .1",58
"3587","CMV","NB502000:222:HTNM7BGX9:4:13506:11548:2726 .1",260
"3589","CMV","NB502000:222:HTNM7BGX9:4:13506:14251:2945 .1",131
"3591","CMV","NB502000:222:HTNM7BGX9:4:13506:11473:16804 .1",353
"3593","CMV","NB502000:222:HTNM7BGX9:4:13507:8419:1059 .1",63
"3595","CMV","NB502000:222:HTNM7BGX9:4:13507:14347:7412 .1",474
"3597","CMV","NB502000:222:HTNM7BGX9:4:13507:5666:11494 .1",323
"3599","CMV","NB502000:222:HTNM7BGX9:4:13508:2942:12549 .1",114
"3601","CMV","NB502000:222:HTNM7BGX9:4:13508:15741:19630 .1",90
"3603","CMV","NB502000:222:HTNM7BGX9:4:13509:10423:4366 .1",117
"3605","CMV","NB502000:222:HTNM7BGX9:4:13509:26696:7721 .1",65
"3607","CMV","NB502000:222:HTNM7BGX9:4:13509:6528:17702 .1",182
"3609","CMV","NB502000:222:HTNM7BGX9:4:13511:24382:1981 .1",56
"3611","CMV","NB502000:222:HTNM7BGX9:4:13511:22090:4767 .1",57
"3613","CMV","NB502000:222:HTNM7BGX9:4:13511:17214:10593 .1",58
"3615","CMV","NB502000:222:HTNM7BGX9:4:13511:22631:11768 .1",125
"3617","CMV","NB502000:222:HTNM7BGX9:4:13512:12734:2491 .1",66
"3619","CMV","NB502000:222:HTNM7BGX9:4:13512:3433:4712 .1",161
"3621","CMV","NB502000:222:HTNM7BGX9:4:13512:24096:4898 .1",175
"3623","CMV","NB502000:222:HTNM7BGX9:4:13512:22346:11373 .1",166
"3625","CMV","NB502000:222:HTNM7BGX9:4:13601:1792:9363 .1",73
"3627","CMV","NB502000:222:HTNM7BGX9:4:13601:19063:14099 .1",75
"3629","CMV","NB502000:222:HTNM7BGX9:4:13601:21404:15143 .1",78
"3631","CMV","NB502000:222:HTNM7BGX9:4:13601:20624:17996 .1",69
"3633","CMV","NB502000:222:HTNM7BGX9:4:13602:12575:3149 .1",407
"3635","CMV","NB502000:222:HTNM7BGX9:4:13602:22452:13550 .1",217
"3637","CMV","NB502000:222:HTNM7BGX9:4:13603:3931:7357 .1",283
"3639","CMV","NB502000:222:HTNM7BGX9:4:13605:4044:7395 .1",211
"3641","CMV","NB502000:222:HTNM7BGX9:4:13605:22234:17597 .1",95
"3643","CMV","NB502000:222:HTNM7BGX9:4:13606:3198:2325 .1",171
"3645","CMV","NB502000:222:HTNM7BGX9:4:13606:25388:3830 .1",114
"3647","CMV","NB502000:222:HTNM7BGX9:4:13606:18127:3977 .1",169
"3649","CMV","NB502000:222:HTNM7BGX9:4:13606:8522:19387 .1",69
"3651","CMV","NB502000:222:HTNM7BGX9:4:13607:16224:6168 .1",191
"3653","CMV","NB502000:222:HTNM7BGX9:4:13607:11818:13040 .1",189
"3655","CMV","NB502000:222:HTNM7BGX9:4:13608:21813:19987 .1",94
"3657","CMV","NB502000:222:HTNM7BGX9:4:13609:5103:8234 .1",143
"3659","CMV","NB502000:222:HTNM7BGX9:4:13610:16139:13838 .1",78
"3661","CMV","NB502000:222:HTNM7BGX9:4:13610:14636:16359 .1",204
"3663","CMV","NB502000:222:HTNM7BGX9:4:13611:17453:14414 .1",47
"3665","CMV","NB502000:222:HTNM7BGX9:4:13612:12821:3013 .1",186
"3667","CMV","NB502000:222:HTNM7BGX9:4:13612:14542:7065 .1",50
"3669","CMV","NB502000:222:HTNM7BGX9:4:21401:10498:4976 .1",67
"3671","CMV","NB502000:222:HTNM7BGX9:4:21401:19292:11396 .1",311
"3673","CMV","NB502000:222:HTNM7BGX9:4:21401:11184:11633 .1",277
"3675","CMV","NB502000:222:HTNM7BGX9:4:21401:12149:13175 .1",304
"3677","CMV","NB502000:222:HTNM7BGX9:4:21401:21262:14152 .1",80
"3679","CMV","NB502000:222:HTNM7BGX9:4:21401:2709:15868 .1",388
"3681","CMV","NB502000:222:HTNM7BGX9:4:21402:19852:2685 .1",71
"3683","CMV","NB502000:222:HTNM7BGX9:4:21404:26694:7545 .1",133
"3685","CMV","NB502000:222:HTNM7BGX9:4:21404:24025:8044 .1",67
"3687","CMV","NB502000:222:HTNM7BGX9:4:21404:22737:14153 .1",101
"3689","CMV","NB502000:222:HTNM7BGX9:4:21404:8216:19565 .1",217
"3691","CMV","NB502000:222:HTNM7BGX9:4:21405:2694:14461 .1",68
"3693","CMV","NB502000:222:HTNM7BGX9:4:21406:16328:9091 .1",268
"3695","CMV","NB502000:222:HTNM7BGX9:4:21406:18165:18096 .1",80
"3697","CMV","NB502000:222:HTNM7BGX9:4:21407:20249:16309 .1",78
"3699","CMV","NB502000:222:HTNM7BGX9:4:21407:17658:20249 .1",137
"3701","CMV","NB502000:222:HTNM7BGX9:4:21408:22235:5934 .1",99
"3703","CMV","NB502000:222:HTNM7BGX9:4:21408:23718:12763 .1",58
"3705","CMV","NB502000:222:HTNM7BGX9:4:21408:22804:13881 .1",176
"3708","CMV","NB502000:222:HTNM7BGX9:4:21409:9516:19081 .1",54
"3710","CMV","NB502000:222:HTNM7BGX9:4:21410:12799:8242 .1",321
"3712","CMV","NB502000:222:HTNM7BGX9:4:21410:13866:12659 .1",174
"3714","CMV","NB502000:222:HTNM7BGX9:4:21410:17215:16568 .1",85
"3716","CMV","NB502000:222:HTNM7BGX9:4:21412:10864:7846 .1",77
"3718","CMV","NB502000:222:HTNM7BGX9:4:21412:10173:15091 .1",333
"3720","CMV","NB502000:222:HTNM7BGX9:4:21501:5771:5234 .1",239
"3722","CMV","NB502000:222:HTNM7BGX9:4:21502:3677:1575 .1",168
"3724","CMV","NB502000:222:HTNM7BGX9:4:21502:11000:11862 .1",349
"3726","CMV","NB502000:222:HTNM7BGX9:4:21502:7409:15172 .1",359
"3728","CMV","NB502000:222:HTNM7BGX9:4:21503:6896:7233 .1",147
"3730","CMV","NB502000:222:HTNM7BGX9:4:21504:22565:3198 .1",309
"3732","CMV","NB502000:222:HTNM7BGX9:4:21504:18554:10915 .1",52
"3734","CMV","NB502000:222:HTNM7BGX9:4:21504:22818:16312 .1",84
"3736","CMV","NB502000:222:HTNM7BGX9:4:21505:20611:1087 .1",108
"3738","CMV","NB502000:222:HTNM7BGX9:4:21505:9576:6669 .1",117
"3740","CMV","NB502000:222:HTNM7BGX9:4:21505:5893:7166 .1",471
"3742","CMV","NB502000:222:HTNM7BGX9:4:21505:18060:11530 .1",75
"3744","CMV","NB502000:222:HTNM7BGX9:4:21505:7294:18972 .1",73
"3746","CMV","NB502000:222:HTNM7BGX9:4:21506:24331:4458 .1",60
"3748","CMV","NB502000:222:HTNM7BGX9:4:21508:3669:4339 .1",272
"3750","CMV","NB502000:222:HTNM7BGX9:4:21508:1832:15204 .1",54
"3752","CMV","NB502000:222:HTNM7BGX9:4:21508:13017:20100 .1",85
"3754","CMV","NB502000:222:HTNM7BGX9:4:21509:21900:6870 .1",145
"3757","CMV","NB502000:222:HTNM7BGX9:4:21510:13552:8072 .1",72
"3759","CMV","NB502000:222:HTNM7BGX9:4:21510:10883:8559 .1",127
"3761","CMV","NB502000:222:HTNM7BGX9:4:21510:18810:9228 .1",182
"3763","CMV","NB502000:222:HTNM7BGX9:4:21511:24529:1282 .1",73
"3765","CMV","NB502000:222:HTNM7BGX9:4:21511:8089:16525 .1",150
"3767","CMV","NB502000:222:HTNM7BGX9:4:21511:14026:18444 .1",131
"3769","CMV","NB502000:222:HTNM7BGX9:4:21512:6951:1673 .1",136
"3771","CMV","NB502000:222:HTNM7BGX9:4:21512:8049:9693 .1",90
"3773","CMV","NB502000:222:HTNM7BGX9:4:21512:7720:18663 .1",67
"3775","CMV","NB502000:222:HTNM7BGX9:4:21602:1293:8081 .1",179
"3777","CMV","NB502000:222:HTNM7BGX9:4:21602:13723:11886 .1",237
"3779","CMV","NB502000:222:HTNM7BGX9:4:21603:20072:10730 .1",125
"3781","CMV","NB502000:222:HTNM7BGX9:4:21605:19140:16903 .1",60
"3783","CMV","NB502000:222:HTNM7BGX9:4:21605:8662:17942 .1",90
"3785","CMV","NB502000:222:HTNM7BGX9:4:21607:26229:11375 .1",219
"3787","CMV","NB502000:222:HTNM7BGX9:4:21608:24608:15343 .1",241
"3789","CMV","NB502000:222:HTNM7BGX9:4:21608:21938:16122 .1",78
"3791","CMV","NB502000:222:HTNM7BGX9:4:21609:23428:16540 .1",210
"3793","CMV","NB502000:222:HTNM7BGX9:4:21610:2815:17410 .1",59
"3795","CMV","NB502000:222:HTNM7BGX9:4:21610:16817:20313 .1",105
"3797","CMV","NB502000:222:HTNM7BGX9:4:21611:5536:9101 .1",135
"3799","CMV","NB502000:222:HTNM7BGX9:4:21612:22158:8037 .1",55
"3802","CMV","NB502000:222:HTNM7BGX9:4:21612:22655:19410 .1",441
"3804","CMV","NB502000:222:HTNM7BGX9:4:22401:18292:5529 .1",161
"3806","CMV","NB502000:222:HTNM7BGX9:4:22403:4973:5746 .1",45
"3808","CMV","NB502000:222:HTNM7BGX9:4:22403:25761:12682 .1",155
"3810","CMV","NB502000:222:HTNM7BGX9:4:22404:16733:2082 .1",54
"3812","CMV","NB502000:222:HTNM7BGX9:4:22405:18687:3460 .1",63
"3814","CMV","NB502000:222:HTNM7BGX9:4:22405:6244:5937 .1",53
"3816","CMV","NB502000:222:HTNM7BGX9:4:22405:22092:9598 .1",113
"3818","CMV","NB502000:222:HTNM7BGX9:4:22405:21109:12440 .1",364
"3820","CMV","NB502000:222:HTNM7BGX9:4:22405:24990:15711 .1",79
"3822","CMV","NB502000:222:HTNM7BGX9:4:22405:8816:16689 .1",67
"3824","CMV","NB502000:222:HTNM7BGX9:4:22406:22341:14137 .1",55
"3826","CMV","NB502000:222:HTNM7BGX9:4:22407:20505:6653 .1",56
"3828","CMV","NB502000:222:HTNM7BGX9:4:22407:24496:11122 .1",66
"3830","CMV","NB502000:222:HTNM7BGX9:4:22407:12819:13320 .1",82
"3832","CMV","NB502000:222:HTNM7BGX9:4:22408:14512:4378 .1",50
"3834","CMV","NB502000:222:HTNM7BGX9:4:22408:9778:7907 .1",100
"3836","CMV","NB502000:222:HTNM7BGX9:4:22408:4405:8118 .1",177
"3838","CMV","NB502000:222:HTNM7BGX9:4:22408:1449:11248 .1",54
"3840","CMV","NB502000:222:HTNM7BGX9:4:22408:23292:12329 .1",135
"3842","CMV","NB502000:222:HTNM7BGX9:4:22408:6780:17403 .1",115
"3844","CMV","NB502000:222:HTNM7BGX9:4:22409:12177:5628 .1",65
"3846","CMV","NB502000:222:HTNM7BGX9:4:22409:8644:15235 .1",138
"3848","CMV","NB502000:222:HTNM7BGX9:4:22410:1455:1190 .1",53
"3850","CMV","NB502000:222:HTNM7BGX9:4:22410:12443:6342 .1",51
"3852","CMV","NB502000:222:HTNM7BGX9:4:22410:18386:8100 .1",186
"3854","CMV","NB502000:222:HTNM7BGX9:4:22410:13316:16857 .1",60
"3856","CMV","NB502000:222:HTNM7BGX9:4:22411:18783:1332 .1",69
"3858","CMV","NB502000:222:HTNM7BGX9:4:22411:3504:7273 .1",84
"3860","CMV","NB502000:222:HTNM7BGX9:4:22411:2632:14384 .1",98
"3862","CMV","NB502000:222:HTNM7BGX9:4:22412:12984:5054 .1",88
"3864","CMV","NB502000:222:HTNM7BGX9:4:22412:11013:10908 .1",54
"3866","CMV","NB502000:222:HTNM7BGX9:4:22501:19921:3881 .1",163
"3868","CMV","NB502000:222:HTNM7BGX9:4:22501:15320:3967 .1",160
"3870","CMV","NB502000:222:HTNM7BGX9:4:22502:16747:5859 .1",42
"3872","CMV","NB502000:222:HTNM7BGX9:4:22502:7975:13724 .1",433
"3874","CMV","NB502000:222:HTNM7BGX9:4:22502:22828:14939 .1",238
"3876","CMV","NB502000:222:HTNM7BGX9:4:22502:6041:18358 .1",333
"3878","CMV","NB502000:222:HTNM7BGX9:4:22503:17066:12152 .1",115
"3880","CMV","NB502000:222:HTNM7BGX9:4:22503:6962:14864 .1",197
"3882","CMV","NB502000:222:HTNM7BGX9:4:22504:10236:1769 .1",85
"3884","CMV","NB502000:222:HTNM7BGX9:4:22504:15415:9258 .1",82
"3886","CMV","NB502000:222:HTNM7BGX9:4:22505:24488:9131 .1",40
"3888","CMV","NB502000:222:HTNM7BGX9:4:22505:4374:14704 .1",163
"3890","CMV","NB502000:222:HTNM7BGX9:4:22505:9038:17758 .1",83
"3894","CMV","NB502000:222:HTNM7BGX9:4:22505:1451:19772 .1",54
"3896","CMV","NB502000:222:HTNM7BGX9:4:22506:7373:10755 .1",98
"3898","CMV","NB502000:222:HTNM7BGX9:4:22506:13458:10874 .1",87
"3900","CMV","NB502000:222:HTNM7BGX9:4:22506:16095:13186 .1",50
"3902","CMV","NB502000:222:HTNM7BGX9:4:22506:18822:17514 .1",174
"3904","CMV","NB502000:222:HTNM7BGX9:4:22508:8378:12142 .1",120
"3906","CMV","NB502000:222:HTNM7BGX9:4:22509:21287:6179 .1",316
"3908","CMV","NB502000:222:HTNM7BGX9:4:22510:9985:5051 .1",69
"3910","CMV","NB502000:222:HTNM7BGX9:4:22510:6394:6009 .1",54
"3912","CMV","NB502000:222:HTNM7BGX9:4:22510:22781:6508 .1",48
"3914","CMV","NB502000:222:HTNM7BGX9:4:22511:3791:3758 .1",164
"3916","CMV","NB502000:222:HTNM7BGX9:4:22511:23207:9576 .1",88
"3918","CMV","NB502000:222:HTNM7BGX9:4:22511:16932:19059 .1",45
"3920","CMV","NB502000:222:HTNM7BGX9:4:22512:17154:7044 .1",134
"3922","CMV","NB502000:222:HTNM7BGX9:4:22512:24380:15659 .1",179
"3924","CMV","NB502000:222:HTNM7BGX9:4:22602:6408:3565 .1",86
"3926","CMV","NB502000:222:HTNM7BGX9:4:22602:2347:10843 .1",95
"3928","CMV","NB502000:222:HTNM7BGX9:4:22603:21672:9156 .1",323
"3930","CMV","NB502000:222:HTNM7BGX9:4:22603:12767:14740 .1",236
"3932","CMV","NB502000:222:HTNM7BGX9:4:22603:14112:14971 .1",77
"3934","CMV","NB502000:222:HTNM7BGX9:4:22603:8543:15701 .1",107
"3936","CMV","NB502000:222:HTNM7BGX9:4:22604:6948:2371 .1",60
"3938","CMV","NB502000:222:HTNM7BGX9:4:22604:19607:14604 .1",78
"3940","CMV","NB502000:222:HTNM7BGX9:4:22605:13909:6318 .1",178
"3942","CMV","NB502000:222:HTNM7BGX9:4:22605:18556:10284 .1",168
"3944","CMV","NB502000:222:HTNM7BGX9:4:22606:1449:6883 .1",170
"3946","CMV","NB502000:222:HTNM7BGX9:4:22606:8954:11379 .1",116
"3948","CMV","NB502000:222:HTNM7BGX9:4:22608:21952:2422 .1",83
"3950","CMV","NB502000:222:HTNM7BGX9:4:22608:17586:3997 .1",69
"3952","CMV","NB502000:222:HTNM7BGX9:4:22608:7049:9271 .1",99
"3954","CMV","NB502000:222:HTNM7BGX9:4:22608:24363:20367 .1",205
"3956","CMV","NB502000:222:HTNM7BGX9:4:22609:4744:1315 .1",103
"3958","CMV","NB502000:222:HTNM7BGX9:4:22609:22860:6538 .1",170
"3960","CMV","NB502000:222:HTNM7BGX9:4:22611:4527:3054 .1",60
"3962","CMV","NB502000:222:HTNM7BGX9:4:22611:17577:17127 .1",48
"3964","CMV","NB502000:222:HTNM7BGX9:4:22612:24145:11918 .1",59
"3966","CMV","NB502000:222:HTNM7BGX9:4:22612:20664:18241 .1",118
"3968","CMV","NB502000:222:HTNM7BGX9:4:23401:9129:2814 .1",78
"3970","CMV","NB502000:222:HTNM7BGX9:4:23401:14556:14099 .1",59
"3973","CMV","NB502000:222:HTNM7BGX9:4:23403:9304:3310 .1",57
"3975","CMV","NB502000:222:HTNM7BGX9:4:23403:10422:4165 .1",119
"3977","CMV","NB502000:222:HTNM7BGX9:4:23403:3088:6948 .1",81
"3979","CMV","NB502000:222:HTNM7BGX9:4:23403:17189:15527 .1",179
"3981","CMV","NB502000:222:HTNM7BGX9:4:23404:21309:1833 .1",53
"3983","CMV","NB502000:222:HTNM7BGX9:4:23404:16011:10735 .1",156
"3985","CMV","NB502000:222:HTNM7BGX9:4:23405:5854:10195 .1",110
"3987","CMV","NB502000:222:HTNM7BGX9:4:23406:11133:4101 .1",98
"3989","CMV","NB502000:222:HTNM7BGX9:4:23406:26299:7599 .1",53
"3991","CMV","NB502000:222:HTNM7BGX9:4:23406:11783:17053 .1",64
"3993","CMV","NB502000:222:HTNM7BGX9:4:23408:20798:2050 .1",315
"3995","CMV","NB502000:222:HTNM7BGX9:4:23409:19252:8761 .1",202
"3998","CMV","NB502000:222:HTNM7BGX9:4:23409:22335:14270 .1",363
"4000","CMV","NB502000:222:HTNM7BGX9:4:23411:3739:7199 .1",158
"4002","CMV","NB502000:222:HTNM7BGX9:4:23412:15492:8621 .1",202
"4004","CMV","NB502000:222:HTNM7BGX9:4:23412:2130:9478 .1",163
"4006","CMV","NB502000:222:HTNM7BGX9:4:23412:12515:9496 .1",420
"4008","CMV","NB502000:222:HTNM7BGX9:4:23501:2028:15984 .1",134
"4010","CMV","NB502000:222:HTNM7BGX9:4:23501:23191:17069 .1",86
"4012","CMV","NB502000:222:HTNM7BGX9:4:23502:19616:18468 .1",75
"4014","CMV","NB502000:222:HTNM7BGX9:4:23503:15780:7990 .1",60
"4016","CMV","NB502000:222:HTNM7BGX9:4:23503:11358:8061 .1",175
"4018","CMV","NB502000:222:HTNM7BGX9:4:23503:16341:12922 .1",465
"4020","CMV","NB502000:222:HTNM7BGX9:4:23503:10683:16596 .1",178
"4022","CMV","NB502000:222:HTNM7BGX9:4:23504:17924:8661 .1",112
"4024","CMV","NB502000:222:HTNM7BGX9:4:23504:21650:9335 .1",52
"4026","CMV","NB502000:222:HTNM7BGX9:4:23505:25732:9828 .1",84
"4028","CMV","NB502000:222:HTNM7BGX9:4:23506:16292:9877 .1",55
"4030","CMV","NB502000:222:HTNM7BGX9:4:23506:18374:15871 .1",49
"4032","CMV","NB502000:222:HTNM7BGX9:4:23507:17922:3850 .1",71
"4034","CMV","NB502000:222:HTNM7BGX9:4:23507:11988:8215 .1",304
"4036","CMV","NB502000:222:HTNM7BGX9:4:23508:3664:2042 .1",57
"4038","CMV","NB502000:222:HTNM7BGX9:4:23508:15203:2394 .1",55
"4040","CMV","NB502000:222:HTNM7BGX9:4:23508:10281:5080 .1",226
"4042","CMV","NB502000:222:HTNM7BGX9:4:23508:11863:15467 .1",267
"4044","CMV","NB502000:222:HTNM7BGX9:4:23509:13500:1864 .1",171
"4046","CMV","NB502000:222:HTNM7BGX9:4:23509:2738:4680 .1",158
"4048","CMV","NB502000:222:HTNM7BGX9:4:23509:22745:8552 .1",47
"4050","CMV","NB502000:222:HTNM7BGX9:4:23509:18761:15097 .1",177
"4052","CMV","NB502000:222:HTNM7BGX9:4:23510:13944:2817 .1",163
"4056","CMV","NB502000:222:HTNM7BGX9:4:23510:5854:9279 .1",135
"4058","CMV","NB502000:222:HTNM7BGX9:4:23510:5162:14601 .1",109
"4060","CMV","NB502000:222:HTNM7BGX9:4:23511:14839:8289 .1",181
"4062","CMV","NB502000:222:HTNM7BGX9:4:23512:8178:12585 .1",159
"4064","CMV","NB502000:222:HTNM7BGX9:4:23512:26110:15084 .1",59
"4066","CMV","NB502000:222:HTNM7BGX9:4:23601:23603:16605 .1",160
"4068","CMV","NB502000:222:HTNM7BGX9:4:23601:6819:18542 .1",74
"4070","CMV","NB502000:222:HTNM7BGX9:4:23602:11320:1294 .1",40
"4072","CMV","NB502000:222:HTNM7BGX9:4:23602:1318:10007 .1",74
"4074","CMV","NB502000:222:HTNM7BGX9:4:23602:19469:10968 .1",164
"4076","CMV","NB502000:222:HTNM7BGX9:4:23602:1767:11532 .1",63
"4078","CMV","NB502000:222:HTNM7BGX9:4:23603:7073:1563 .1",161
"4080","CMV","NB502000:222:HTNM7BGX9:4:23603:26379:7672 .1",42
"4082","CMV","NB502000:222:HTNM7BGX9:4:23603:3544:9915 .1",118
"4084","CMV","NB502000:222:HTNM7BGX9:4:23603:5628:11635 .1",176
"4086","CMV","NB502000:222:HTNM7BGX9:4:23603:7099:12180 .1",166
"4088","CMV","NB502000:222:HTNM7BGX9:4:23603:11118:18375 .1",174
"4090","CMV","NB502000:222:HTNM7BGX9:4:23604:1279:5617 .1",101
"4092","CMV","NB502000:222:HTNM7BGX9:4:23604:4003:8135 .1",113
"4094","CMV","NB502000:222:HTNM7BGX9:4:23605:23283:1796 .1",125
"4096","CMV","NB502000:222:HTNM7BGX9:4:23605:4836:6989 .1",272
"4098","CMV","NB502000:222:HTNM7BGX9:4:23605:12651:9418 .1",302
"4101","CMV","NB502000:222:HTNM7BGX9:4:23605:20224:14125 .1",209
"4103","CMV","NB502000:222:HTNM7BGX9:4:23605:11688:14148 .1",106
"4105","CMV","NB502000:222:HTNM7BGX9:4:23606:4517:5975 .1",323
"4107","CMV","NB502000:222:HTNM7BGX9:4:23606:6007:6136 .1",172
"4109","CMV","NB502000:222:HTNM7BGX9:4:23606:7367:6664 .1",94
"4111","CMV","NB502000:222:HTNM7BGX9:4:23606:14611:10728 .1",79
"4113","CMV","NB502000:222:HTNM7BGX9:4:23606:5949:12420 .1",171
"4115","CMV","NB502000:222:HTNM7BGX9:4:23607:3284:5605 .1",68
"4117","CMV","NB502000:222:HTNM7BGX9:4:23607:8236:17950 .1",110
"4119","CMV","NB502000:222:HTNM7BGX9:4:23608:11994:8588 .1",58
"4121","CMV","NB502000:222:HTNM7BGX9:4:23608:18259:13041 .1",50
"4123","CMV","NB502000:222:HTNM7BGX9:4:23609:12770:16989 .1",166
"4125","CMV","NB502000:222:HTNM7BGX9:4:23609:10829:17378 .1",112
"4127","CMV","NB502000:222:HTNM7BGX9:4:23609:8484:17764 .1",371
"4129","CMV","NB502000:222:HTNM7BGX9:4:23610:13668:9062 .1",317
"4131","CMV","NB502000:222:HTNM7BGX9:4:23611:5730:5131 .1",125
"4133","CMV","NB502000:222:HTNM7BGX9:4:23611:11001:5780 .1",124
"4135","CMV","NB502000:222:HTNM7BGX9:4:23611:4913:14435 .1",64
"4137","CMV","NB502000:222:HTNM7BGX9:4:23612:8536:14098 .1",112
"4142","CMV","NB502000:222:HTNM7BGX9:1:21208:18693:12438 .1",38
"4144","CMV","NB502000:222:HTNM7BGX9:1:21302:1559:16015 .1",38
"4146","CMV","NB502000:222:HTNM7BGX9:1:21307:10726:8680 .1",38
"4148","CMV","NB502000:222:HTNM7BGX9:1:22104:2658:14562 .1",38
"4150","CMV","NB502000:222:HTNM7BGX9:1:22305:5906:2776 .1",38
"4151","CMV","NB502000:222:HTNM7BGX9:2:11209:21590:7915 .1",76
"4153","CMV","NB502000:222:HTNM7BGX9:2:12305:22451:8461 .1",64
"4156","CMV","NB502000:222:HTNM7BGX9:2:21111:18074:3206 .1",38
"4158","CMV","NB502000:222:HTNM7BGX9:3:11502:24953:7092 .1",39
"4160","CMV","NB502000:222:HTNM7BGX9:3:11611:2522:19614 .1",79
"4163","CMV","NB502000:222:HTNM7BGX9:3:13401:9572:10904 .1",38
"4165","CMV","NB502000:222:HTNM7BGX9:3:21606:8116:18212 .1",38
"4167","CMV","NB502000:222:HTNM7BGX9:3:22404:15498:1587 .1",38
"4168","CMV","NB502000:222:HTNM7BGX9:4:11503:19017:9614 .1",75
"4172","CMV","NB502000:222:HTNM7BGX9:4:12603:11722:16594 .1",39
"4174","CMV","NB502000:222:HTNM7BGX9:4:23601:19716:10418 .1",146
"4178","CMV","NB502000:222:HTNM7BGX9:1:23208:8040:20211 .1",41
"4180","CMV","NB502000:222:HTNM7BGX9:1:23305:3384:12701 .1",39
"4182","CMV","NB502000:222:HTNM7BGX9:1:23306:20592:8706 .1",39
"4184","CMV","NB502000:222:HTNM7BGX9:2:11109:12184:12323 .1",39
"4186","CMV","NB502000:222:HTNM7BGX9:2:12306:2630:16824 .1",70
"4189","CMV","NB502000:222:HTNM7BGX9:2:13202:20074:10043 .1",39
"4190","CMV","NB502000:222:HTNM7BGX9:2:21101:11380:6641 .1",40
"4194","CMV","NB502000:222:HTNM7BGX9:2:22207:13497:9228 .1",41
"4196","CMV","NB502000:222:HTNM7BGX9:2:23210:1329:3488 .1",77
"4199","CMV","NB502000:222:HTNM7BGX9:3:11408:14215:16597 .1",39
"4201","CMV","NB502000:222:HTNM7BGX9:3:11509:18927:11296 .1",39
"4203","CMV","NB502000:222:HTNM7BGX9:3:13411:23699:7078 .1",39
"4204","CMV","NB502000:222:HTNM7BGX9:3:13508:21528:13542 .1",40
"4207","CMV","NB502000:222:HTNM7BGX9:4:12611:20216:10519 .1",200
"4210","CMV","NB502000:222:HTNM7BGX9:4:13411:14275:9987 .1",39
"4211","CMV","NB502000:222:HTNM7BGX9:4:21501:26462:14627 .1",59
"4215","CMV","NB502000:222:HTNM7BGX9:1:11202:21617:12397 .1",40
"4217","CMV","NB502000:222:HTNM7BGX9:1:13206:24046:7518 .1",40
"4219","CMV","NB502000:222:HTNM7BGX9:1:22103:22968:18842 .1",40
"4222","CMV","NB502000:222:HTNM7BGX9:2:11104:16010:1083 .1",38
"4224","CMV","NB502000:222:HTNM7BGX9:2:11212:17614:16650 .1",40
"4226","CMV","NB502000:222:HTNM7BGX9:2:12210:24087:8673 .1",40
"4228","CMV","NB502000:222:HTNM7BGX9:2:22110:1809:16289 .1",40
"4229","CMV","NB502000:222:HTNM7BGX9:2:22206:7987:4539 .1",41
"4232","CMV","NB502000:222:HTNM7BGX9:2:22209:14921:7333 .1",40
"4235","CMV","NB502000:222:HTNM7BGX9:3:12602:12287:3160 .1",40
"4237","CMV","NB502000:222:HTNM7BGX9:3:13402:16265:19346 .1",40
"4239","CMV","NB502000:222:HTNM7BGX9:3:13408:22882:18988 .1",40
"4241","CMV","NB502000:222:HTNM7BGX9:3:21406:2833:1349 .1",40
"4244","CMV","NB502000:222:HTNM7BGX9:3:22409:15779:10520 .1",40
"4247","CMV","NB502000:222:HTNM7BGX9:4:13609:12362:13220 .1",40
"4248","CMV","NB502000:222:HTNM7BGX9:4:21509:17065:3975 .1",139
"4252","CMV","NB502000:222:HTNM7BGX9:4:23504:26024:12465 .1",40
